gene_id,disease_id,source_gwas_year,source_gwas_gene,hop
317,D015212,2008,120892,2
324,D015212,2014,9223,2
359,D015212,2010,4261,2
367,D015212,2008,6774,2
374,D015212,2008,4485,2
388,D015212,2012,1326,2
394,D015212,2008,6774,2
396,D015212,2010,781,2
397,D015212,2010,781,2
398,D015212,2010,781,2
399,D015212,2012,1326,2
408,D015212,2008,6774,2
409,D015212,2008,6774,2
412,D015212,2013,8854,2
434,D015212,2016,2776,2
438,D015212,2013,8854,2
440,D015212,2016,4843,2
443,D015212,2016,4843,2
471,D015212,2008,144811,2
472,D015212,2008,6774,2
476,D015212,2009,2212,2
477,D015212,2009,2212,2
478,D015212,2009,2212,2
480,D015212,2009,2212,2
481,D015212,2009,2212,2
482,D015212,2009,2212,2
483,D015212,2009,2212,2
486,D015212,2009,2212,2
490,D015212,2008,6774,2
491,D015212,2008,6774,2
492,D015212,2008,6774,2
493,D015212,2008,6774,2
501,D015212,2013,8854,2
523,D015212,2008,4485,2
525,D015212,2008,4485,2
526,D015212,2008,4485,2
527,D015212,2008,4485,2
528,D015212,2008,4485,2
529,D015212,2008,4485,2
533,D015212,2008,4485,2
534,D015212,2008,4485,2
535,D015212,2008,4485,2
545,D015212,2011,11315,2
572,D015212,2008,120892,2
575,D015212,2011,11315,2
578,D015212,2008,120892,2
581,D015212,2008,120892,2
604,D015212,2008,6774,2
627,D015212,2008,4485,2
635,D015212,2010,1788,2
637,D015212,2008,120892,2
638,D015212,2012,4790,2
644,D015212,2013,8854,2
645,D015212,2013,8854,2
650,D015212,2010,4088,2
651,D015212,2010,4088,2
652,D015212,2010,4088,2
653,D015212,2010,4088,2
654,D015212,2010,4088,2
655,D015212,2010,4088,2
656,D015212,2010,4088,2
665,D015212,2007,55054,2
669,D015212,2012,253430,2
672,D015212,2012,1326,2
677,D015212,2011,4046,2
678,D015212,2011,4046,2
683,D015212,2008,144811,2
684,D015212,2007,345611,2
685,D015212,2008,4485,2
699,D015212,2017,51343,2
701,D015212,2009,3586,2
712,D015212,2009,2212,2
713,D015212,2009,2212,2
714,D015212,2009,2212,2
715,D015212,2009,2212,2
716,D015212,2009,2212,2
717,D015212,2007,55054,2
720,D015212,2007,55054,2
721,D015212,2007,55054,2
727,D015212,2007,55054,2
729,D015212,2012,1326,2
730,D015212,2012,1326,2
731,D015212,2012,1326,2
732,D015212,2012,1326,2
733,D015212,2012,1326,2
735,D015212,2012,1326,2
790,D015212,2016,4843,2
793,D015212,2008,6774,2
796,D015212,2011,3375,2
797,D015212,2011,3375,2
800,D015212,2009,2212,2
823,D015212,2011,11315,2
824,D015212,2011,11315,2
834,D015212,2009,2212,2
837,D015212,2010,8807,2
839,D015212,2016,355,2
840,D015212,2008,120892,2
842,D015212,2008,120892,2
843,D015212,2008,6789,2
847,D015212,2008,6774,2
857,D015212,2008,6774,2
858,D015212,2008,6774,2
859,D015212,2008,6774,2
860,D015212,2008,6774,2
862,D015212,2015,3481,2
867,D015212,2008,4485,2
868,D015212,2008,4485,2
873,D015212,2013,8854,2
874,D015212,2013,8854,2
875,D015212,2010,1788,2
883,D015212,2010,1788,2
885,D015212,2011,2768,2
891,D015212,2008,6774,2
900,D015212,2011,11315,2
901,D015212,2008,6774,2
909,D015212,2009,3586,2
910,D015212,2009,3586,2
911,D015212,2009,3586,2
912,D015212,2009,3586,2
913,D015212,2009,3586,2
914,D015212,2012,4790,2
915,D015212,2012,5579,2
916,D015212,2010,51744,2
917,D015212,2012,5579,2
925,D015212,2014,5788,2
926,D015212,2014,5788,2
927,D015212,2014,5788,2
930,D015212,2009,2212,2
948,D015212,2009,2212,2
955,D015212,2008,144811,2
957,D015212,2008,144811,2
971,D015212,2012,3717,2
973,D015212,2009,2212,2
974,D015212,2009,2212,2
978,D015212,2008,144811,2
983,D015212,2012,5579,2
989,D015212,2015,23048,2
991,D015212,2017,815,2
993,D015212,2008,6774,2
994,D015212,2008,6774,2
1003,D015212,2014,9223,2
1017,D015212,2008,6774,2
1020,D015212,2010,51744,2
1027,D015212,2008,6774,2
1031,D015212,2011,11315,2
1032,D015212,2008,6774,2
1040,D015212,2012,5579,2
1050,D015212,2007,149233,2
1056,D015212,2015,2581,2
1066,D015212,2013,8854,2
1072,D015212,2010,3559,2
1073,D015212,2010,3559,2
1075,D015212,2011,11315,2
1080,D015212,2010,781,2
1081,D015212,2008,6774,2
1109,D015212,2011,11315,2
1111,D015212,2011,11315,2
1119,D015212,2008,6774,2
1120,D015212,2008,6774,2
1132,D015212,2012,5579,2
1149,D015212,2016,6794,2
1258,D015212,2012,114,2
1259,D015212,2012,114,2
1260,D015212,2012,114,2
1262,D015212,2012,114,2
1263,D015212,2008,6774,2
1280,D015212,2009,3912,2
1282,D015212,2007,149233,2
1284,D015212,2007,149233,2
1285,D015212,2007,149233,2
1286,D015212,2007,149233,2
1287,D015212,2007,149233,2
1288,D015212,2007,149233,2
1291,D015212,2009,3912,2
1292,D015212,2009,3912,2
1293,D015212,2009,3912,2
1297,D015212,2009,3912,2
1298,D015212,2009,3912,2
1299,D015212,2009,3912,2
1311,D015212,2010,7148,2
1312,D015212,2013,8854,2
1359,D015212,2012,4790,2
1364,D015212,2015,10758,2
1365,D015212,2015,10758,2
1366,D015212,2015,10758,2
1373,D015212,2016,4843,2
1376,D015212,2008,6774,2
1378,D015212,2007,55054,2
1379,D015212,2007,55054,2
1380,D015212,2012,864,2
1392,D015212,2008,6774,2
1410,D015212,2008,6774,2
1441,D015212,2012,4790,2
1442,D015212,2008,6774,2
1443,D015212,2008,6774,2
1444,D015212,2008,6774,2
1445,D015212,2008,6774,2
1452,D015212,2010,781,2
1455,D015212,2010,781,2
1456,D015212,2010,781,2
1457,D015212,2012,4790,2
1459,D015212,2012,4790,2
1460,D015212,2012,4790,2
1487,D015212,2017,896,2
1488,D015212,2017,896,2
1491,D015212,2015,6821,2
1493,D015212,2012,3717,2
1501,D015212,2017,896,2
1503,D015212,2012,114,2
1508,D015212,2007,345611,2
1509,D015212,2011,11315,2
1512,D015212,2011,11315,2
1515,D015212,2011,11315,2
1519,D015212,2011,11315,2
1520,D015212,2010,4261,2
1521,D015212,2011,11315,2
1522,D015212,2011,11315,2
1535,D015212,2009,2212,2
1537,D015212,2016,29796,2
1553,D015212,2013,8854,2
1564,D015212,2013,8854,2
1565,D015212,2013,8854,2
1581,D015212,2013,8854,2
1584,D015212,2009,3586,2
1585,D015212,2010,4261,2
1586,D015212,2008,6774,2
1588,D015212,2010,781,2
1591,D015212,2009,2212,2
1594,D015212,2009,2212,2
1600,D015212,2012,3460,2
1604,D015212,2010,51744,2
1610,D015212,2016,4843,2
1612,D015212,2009,2212,2
1613,D015212,2009,2212,2
1630,D015212,2008,6774,2
1633,D015212,2008,144811,2
1634,D015212,2008,4485,2
1635,D015212,2008,144811,2
1636,D015212,2012,4790,2
1643,D015212,2011,11315,2
1644,D015212,2008,6774,2
1645,D015212,2011,11315,2
1646,D015212,2011,11315,2
1649,D015212,2009,2212,2
1654,D015212,2012,4790,2
1675,D015212,2007,55054,2
1676,D015212,2008,6789,2
1687,D015212,2008,6789,2
1716,D015212,2008,144811,2
1719,D015212,2008,6774,2
1728,D015212,2011,11315,2
1729,D015212,2009,2212,2
1730,D015212,2010,3559,2
1737,D015212,2015,50,2
1739,D015212,2009,2212,2
1742,D015212,2012,5579,2
1756,D015212,2016,5962,2
1757,D015212,2016,4843,2
1786,D015212,2010,1788,2
1793,D015212,2009,2212,2
1806,D015212,2013,8854,2
1808,D015212,2015,4772,2
1813,D015212,2008,6774,2
1814,D015212,2012,5579,2
1815,D015212,2012,5579,2
1839,D015212,2008,4485,2
1841,D015212,2008,144811,2
1843,D015212,2009,2212,2
1845,D015212,2009,2212,2
1848,D015212,2009,2212,2
1852,D015212,2009,2212,2
1854,D015212,2008,144811,2
1869,D015212,2012,4790,2
1890,D015212,2008,144811,2
1892,D015212,2016,2194,2
1907,D015212,2010,781,2
1908,D015212,2010,781,2
1915,D015212,2012,3717,2
1917,D015212,2012,3717,2
1938,D015212,2012,5579,2
1942,D015212,2008,4485,2
1943,D015212,2008,4485,2
1944,D015212,2008,4485,2
1945,D015212,2008,4485,2
1946,D015212,2008,4485,2
1950,D015212,2008,4485,2
1954,D015212,2015,51684,2
1958,D015212,2009,2212,2
1965,D015212,2008,6774,2
1978,D015212,2009,2212,2
1979,D015212,2012,5579,2
1994,D015212,2008,6774,2
2005,D015212,2009,2212,2
2012,D015212,2008,4485,2
2013,D015212,2009,3912,2
2014,D015212,2010,4088,2
2017,D015212,2008,6774,2
2023,D015212,2012,253430,2
2026,D015212,2012,253430,2
2027,D015212,2012,253430,2
2028,D015212,2012,4790,2
2034,D015212,2008,6774,2
2041,D015212,2015,2050,2
2042,D015212,2015,2050,2
2043,D015212,2015,2050,2
2044,D015212,2015,2050,2
2045,D015212,2015,2050,2
2046,D015212,2015,2050,2
2047,D015212,2015,2050,2
2048,D015212,2015,2050,2
2049,D015212,2015,2050,2
2051,D015212,2015,2050,2
2052,D015212,2013,8854,2
2053,D015212,2013,8854,2
2069,D015212,2008,4485,2
2114,D015212,2009,2212,2
2121,D015212,2015,51684,2
2122,D015212,2010,4088,2
2145,D015212,2016,9739,2
2146,D015212,2016,9739,2
2151,D015212,2012,5328,2
2162,D015212,2016,2917,2
2165,D015212,2016,2917,2
2203,D015212,2008,6774,2
2204,D015212,2009,2212,2
2205,D015212,2009,2212,2
2206,D015212,2009,2212,2
2207,D015212,2009,2212,2
2213,D015212,2007,149233,2
2239,D015212,2016,2776,2
2241,D015212,2014,9223,2
2243,D015212,2012,10636,2
2244,D015212,2012,10636,2
2245,D015212,2012,5579,2
2246,D015212,2008,4485,2
2248,D015212,2008,4485,2
2249,D015212,2008,4485,2
2250,D015212,2008,4485,2
2251,D015212,2008,4485,2
2252,D015212,2008,4485,2
2253,D015212,2008,4485,2
2254,D015212,2008,4485,2
2255,D015212,2008,4485,2
2266,D015212,2012,10636,2
2274,D015212,2012,4790,2
2323,D015212,2008,4485,2
2326,D015212,2013,8854,2
2327,D015212,2013,8854,2
2328,D015212,2013,8854,2
2329,D015212,2013,8854,2
2330,D015212,2013,8854,2
2331,D015212,2010,4088,2
2487,D015212,2016,2776,2
2488,D015212,2008,6774,2
2492,D015212,2008,6774,2
2495,D015212,2010,4088,2
2512,D015212,2010,4088,2
2516,D015212,2010,781,2
2520,D015212,2011,2768,2
2523,D015212,2010,2524,2
2529,D015212,2010,2524,2
2530,D015212,2010,2524,2
2531,D015212,2012,5579,2
2538,D015212,2008,6774,2
2539,D015212,2011,11315,2
2548,D015212,2015,2581,2
2550,D015212,2008,6774,2
2569,D015212,2012,5579,2
2570,D015212,2012,5579,2
2571,D015212,2019,7915,2
2572,D015212,2019,7915,2
2582,D015212,2010,2524,2
2583,D015212,2015,2581,2
2592,D015212,2008,6774,2
2593,D015212,2016,4843,2
2595,D015212,2015,2581,2
2597,D015212,2012,4790,2
2615,D015212,2010,4088,2
2621,D015212,2012,3717,2
2641,D015212,2008,6774,2
2650,D015212,2010,2524,2
2668,D015212,2008,4485,2
2688,D015212,2008,6774,2
2689,D015212,2008,6774,2
2692,D015212,2012,5579,2
2695,D015212,2008,6774,2
2696,D015212,2008,6774,2
2720,D015212,2008,6774,2
2731,D015212,2016,4843,2
2734,D015212,2012,4790,2
2744,D015212,2008,6774,2
2746,D015212,2016,7128,2
2747,D015212,2016,7128,2
2752,D015212,2016,7128,2
2766,D015212,2008,144811,2
2769,D015212,2008,6774,2
2779,D015212,2012,114,2
2780,D015212,2012,114,2
2796,D015212,2009,2212,2
2797,D015212,2009,2212,2
2805,D015212,2008,6774,2
2806,D015212,2008,6774,2
2810,D015212,2011,11315,2
2817,D015212,2012,4790,2
2821,D015212,2008,6774,2
2852,D015212,2008,6774,2
2861,D015212,2010,7332,2
2867,D015212,2008,6774,2
2868,D015212,2011,2768,2
2869,D015212,2011,2768,2
2870,D015212,2011,2768,2
2872,D015212,2009,2212,2
2876,D015212,2008,6774,2
2877,D015212,2008,6774,2
2878,D015212,2008,6774,2
2879,D015212,2013,8854,2
2880,D015212,2008,6774,2
2882,D015212,2008,6774,2
2887,D015212,2011,2768,2
2892,D015212,2009,2212,2
2893,D015212,2010,781,2
2909,D015212,2008,6774,2
2922,D015212,2016,2776,2
2931,D015212,2012,5579,2
2934,D015212,2017,5336,2
2938,D015212,2011,11315,2
2939,D015212,2011,11315,2
2940,D015212,2011,11315,2
2941,D015212,2011,11315,2
2944,D015212,2011,11315,2
2946,D015212,2011,11315,2
2947,D015212,2011,11315,2
2948,D015212,2011,11315,2
2949,D015212,2011,11315,2
2950,D015212,2011,11315,2
2952,D015212,2011,11315,2
2953,D015212,2011,11315,2
2977,D015212,2012,114,2
2982,D015212,2012,114,2
2983,D015212,2012,114,2
2984,D015212,2012,114,2
2986,D015212,2012,114,2
2987,D015212,2008,144811,2
2990,D015212,2013,8854,2
2992,D015212,2012,114,2
2997,D015212,2010,781,2
2998,D015212,2010,781,2
3000,D015212,2012,114,2
3001,D015212,2011,2768,2
3002,D015212,2008,6789,2
3020,D015212,2012,4790,2
3021,D015212,2012,4790,2
3030,D015212,2016,2194,2
3032,D015212,2016,2194,2
3059,D015212,2008,6774,2
3060,D015212,2016,2776,2
3065,D015212,2008,6774,2
3066,D015212,2008,6774,2
3073,D015212,2010,2524,2
3074,D015212,2010,2524,2
3082,D015212,2008,4485,2
3084,D015212,2008,4485,2
3087,D015212,2012,2494,2
3092,D015212,2016,29796,2
3098,D015212,2008,6774,2
3099,D015212,2008,6774,2
3101,D015212,2008,6774,2
3105,D015212,2009,2212,2
3106,D015212,2009,2212,2
3107,D015212,2009,2212,2
3110,D015212,2012,2494,2
3133,D015212,2009,2212,2
3134,D015212,2009,2212,2
3135,D015212,2009,2212,2
3156,D015212,2016,6794,2
3162,D015212,2011,11315,2
3164,D015212,2008,6774,2
3172,D015212,2008,6774,2
3175,D015212,2012,2494,2
3190,D015212,2008,6774,2
3236,D015212,2012,5579,2
3270,D015212,2013,100507027,2
3274,D015212,2012,114,2
3276,D015212,2008,6774,2
3283,D015212,2010,781,2
3284,D015212,2010,781,2
3290,D015212,2013,8854,2
3292,D015212,2010,781,2
3293,D015212,2013,8854,2
3294,D015212,2010,781,2
3303,D015212,2008,6774,2
3304,D015212,2008,6774,2
3305,D015212,2008,6774,2
3306,D015212,2012,4790,2
3308,D015212,2012,4790,2
3310,D015212,2008,6774,2
3312,D015212,2008,6774,2
3316,D015212,2009,2212,2
3320,D015212,2006,64127,2
3326,D015212,2006,64127,2
3339,D015212,2008,6774,2
3350,D015212,2008,6774,2
3351,D015212,2008,6774,2
3352,D015212,2008,6774,2
3354,D015212,2008,6774,2
3355,D015212,2008,6774,2
3360,D015212,2008,6774,2
3361,D015212,2012,5579,2
3362,D015212,2008,6774,2
3363,D015212,2012,5579,2
3371,D015212,2010,7148,2
3394,D015212,2007,149233,2
3398,D015212,2010,4088,2
3399,D015212,2010,4088,2
3400,D015212,2010,4088,2
3422,D015212,2015,79947,2
3426,D015212,2007,55054,2
3428,D015212,2019,22861,2
3434,D015212,2008,6774,2
3476,D015212,2010,781,2
3547,D015212,2010,4088,2
3549,D015212,2015,3481,2
3556,D015212,2009,2212,2
3557,D015212,2012,4790,2
3598,D015212,2007,149233,2
3603,D015212,2012,3117,2
3611,D015212,2009,3912,2
3614,D015212,2008,144811,2
3615,D015212,2008,144811,2
3620,D015212,2007,149233,2
3623,D015212,2010,4088,2
3624,D015212,2010,4088,2
3625,D015212,2010,4088,2
3626,D015212,2010,4088,2
3631,D015212,2012,3460,2
3635,D015212,2012,3460,2
3636,D015212,2012,3460,2
3645,D015212,2008,6774,2
3656,D015212,2012,4790,2
3662,D015212,2009,2212,2
3663,D015212,2007,149233,2
3665,D015212,2007,149233,2
3672,D015212,2008,6774,2
3673,D015212,2008,6774,2
3674,D015212,2008,6774,2
3675,D015212,2008,6774,2
3676,D015212,2008,6774,2
3678,D015212,2008,6774,2
3679,D015212,2008,6774,2
3680,D015212,2008,6774,2
3681,D015212,2008,6774,2
3682,D015212,2008,6774,2
3687,D015212,2008,6774,2
3702,D015212,2008,6774,2
3704,D015212,2008,144811,2
3732,D015212,2011,11315,2
3753,D015212,2010,781,2
3760,D015212,2010,781,2
3762,D015212,2010,781,2
3763,D015212,2010,781,2
3764,D015212,2016,5962,2
3765,D015212,2010,781,2
3766,D015212,2016,29796,2
3767,D015212,2012,5579,2
3777,D015212,2012,253430,2
3778,D015212,2010,781,2
3779,D015212,2010,781,2
3798,D015212,2010,4088,2
3799,D015212,2010,4088,2
3800,D015212,2010,4088,2
3802,D015212,2012,3717,2
3803,D015212,2012,3717,2
3804,D015212,2012,3717,2
3805,D015212,2012,3717,2
3811,D015212,2012,3717,2
3812,D015212,2012,3717,2
3814,D015212,2016,2776,2
3816,D015212,2016,2776,2
3817,D015212,2016,2776,2
3827,D015212,2011,2768,2
3831,D015212,2010,4088,2
3908,D015212,2009,3912,2
3909,D015212,2009,3912,2
3910,D015212,2009,3912,2
3911,D015212,2009,3912,2
3913,D015212,2009,3912,2
3914,D015212,2009,3912,2
3915,D015212,2009,3912,2
3918,D015212,2009,3912,2
3925,D015212,2009,2212,2
3929,D015212,2016,7099,2
3931,D015212,2012,5579,2
3938,D015212,2008,6774,2
3939,D015212,2008,6774,2
3945,D015212,2008,6774,2
3948,D015212,2008,6774,2
3952,D015212,2012,3717,2
3972,D015212,2008,6774,2
3976,D015212,2008,6774,2
3983,D015212,2009,2212,2
3984,D015212,2009,2212,2
3985,D015212,2012,4790,2
3990,D015212,2015,2581,2
3991,D015212,2010,781,2
3993,D015212,2016,6794,2
3996,D015212,2016,6794,2
4007,D015212,2015,4851,2
4008,D015212,2014,9223,2
4023,D015212,2015,2581,2
4025,D015212,2013,8854,2
4040,D015212,2016,2776,2
4041,D015212,2016,2776,2
4048,D015212,2015,5321,2
4052,D015212,2010,4088,2
4056,D015212,2015,5321,2
4060,D015212,2010,4088,2
4077,D015212,2007,55054,2
4082,D015212,2008,6774,2
4090,D015212,2007,149233,2
4093,D015212,2007,149233,2
4128,D015212,2010,7332,2
4129,D015212,2010,7332,2
4142,D015212,2012,4790,2
4145,D015212,2008,4485,2
4149,D015212,2009,2212,2
4170,D015212,2010,4261,2
4190,D015212,2015,50,2
4191,D015212,2015,50,2
4194,D015212,2010,3659,2
4210,D015212,2019,22861,2
4218,D015212,2015,23048,2
4240,D015212,2012,4790,2
4254,D015212,2008,4485,2
4257,D015212,2011,11315,2
4258,D015212,2011,11315,2
4259,D015212,2011,11315,2
4283,D015212,2007,345611,2
4286,D015212,2009,2212,2
4287,D015212,2009,11273,2
4293,D015212,2012,1326,2
4294,D015212,2012,1326,2
4296,D015212,2009,2212,2
4297,D015212,2016,9739,2
4306,D015212,2011,4046,2
4311,D015212,2012,4790,2
4316,D015212,2009,3586,2
4324,D015212,2012,5579,2
4325,D015212,2012,5579,2
4326,D015212,2012,5579,2
4329,D015212,2013,8854,2
4338,D015212,2020,2562,2
4342,D015212,2011,4046,2
4353,D015212,2012,6097,2
4363,D015212,2012,5579,2
4430,D015212,2016,5962,2
4478,D015212,2012,5579,2
4507,D015212,2008,144811,2
4515,D015212,2012,1326,2
4519,D015212,2016,29796,2
4535,D015212,2010,781,2
4536,D015212,2010,781,2
4537,D015212,2010,781,2
4538,D015212,2010,781,2
4539,D015212,2010,781,2
4540,D015212,2010,781,2
4541,D015212,2010,781,2
4542,D015212,2016,5962,2
4543,D015212,2012,5579,2
4548,D015212,2010,1788,2
4580,D015212,2007,55054,2
4594,D015212,2016,2194,2
4597,D015212,2015,79947,2
4599,D015212,2008,6774,2
4600,D015212,2008,6774,2
4607,D015212,2015,4772,2
4627,D015212,2016,5962,2
4628,D015212,2016,5962,2
4629,D015212,2016,5962,2
4633,D015212,2010,781,2
4634,D015212,2015,4772,2
4636,D015212,2010,781,2
4637,D015212,2010,781,2
4638,D015212,2010,781,2
4640,D015212,2016,5962,2
4641,D015212,2016,5962,2
4642,D015212,2016,5962,2
4643,D015212,2016,5962,2
4644,D015212,2016,5962,2
4645,D015212,2016,5962,2
4646,D015212,2012,3460,2
4651,D015212,2016,5962,2
4659,D015212,2012,4790,2
4660,D015212,2012,4790,2
4666,D015212,2010,781,2
4668,D015212,2010,2524,2
4681,D015212,2012,4790,2
4684,D015212,2015,4851,2
4685,D015212,2015,4851,2
4688,D015212,2009,2212,2
4690,D015212,2012,4790,2
4694,D015212,2010,781,2
4695,D015212,2010,781,2
4696,D015212,2010,781,2
4697,D015212,2010,781,2
4698,D015212,2010,781,2
4700,D015212,2010,781,2
4701,D015212,2010,781,2
4702,D015212,2010,781,2
4704,D015212,2010,781,2
4705,D015212,2010,781,2
4706,D015212,2010,781,2
4707,D015212,2010,781,2
4708,D015212,2010,781,2
4709,D015212,2010,781,2
4710,D015212,2010,781,2
4711,D015212,2010,781,2
4712,D015212,2010,781,2
4713,D015212,2010,781,2
4714,D015212,2010,781,2
4715,D015212,2010,781,2
4716,D015212,2010,781,2
4717,D015212,2010,781,2
4718,D015212,2010,781,2
4719,D015212,2010,781,2
4720,D015212,2010,781,2
4722,D015212,2010,781,2
4723,D015212,2010,781,2
4724,D015212,2010,781,2
4725,D015212,2010,781,2
4726,D015212,2010,781,2
4728,D015212,2010,781,2
4729,D015212,2010,781,2
4731,D015212,2010,781,2
4734,D015212,2008,4485,2
4735,D015212,2015,23048,2
4741,D015212,2009,2212,2
4744,D015212,2009,2212,2
4747,D015212,2009,2212,2
4756,D015212,2011,2768,2
4763,D015212,2011,4046,2
4803,D015212,2008,4485,2
4824,D015212,2012,1326,2
4825,D015212,2011,3375,2
4828,D015212,2016,2776,2
4837,D015212,2008,144811,2
4838,D015212,2010,4088,2
4853,D015212,2008,4485,2
4854,D015212,2008,4485,2
4855,D015212,2008,4485,2
4878,D015212,2008,6774,2
4880,D015212,2011,11315,2
4881,D015212,2008,6774,2
4882,D015212,2012,114,2
4883,D015212,2012,5579,2
4886,D015212,2008,6774,2
4887,D015212,2008,6774,2
4889,D015212,2008,6774,2
4899,D015212,2008,6774,2
4902,D015212,2008,4485,2
4908,D015212,2008,4485,2
4909,D015212,2008,4485,2
4919,D015212,2016,2776,2
4920,D015212,2016,2776,2
4922,D015212,2016,2776,2
4929,D015212,2010,781,2
4938,D015212,2007,345611,2
4939,D015212,2007,345611,2
4940,D015212,2007,345611,2
4942,D015212,2016,4843,2
4953,D015212,2008,144811,2
4967,D015212,2015,50,2
4982,D015212,2008,6774,2
4991,D015212,2010,781,2
4992,D015212,2010,781,2
4993,D015212,2010,781,2
4994,D015212,2010,781,2
4995,D015212,2010,781,2
5010,D015212,2015,10758,2
5020,D015212,2010,781,2
5058,D015212,2008,6789,2
5062,D015212,2008,6789,2
5063,D015212,2009,2212,2
5091,D015212,2015,50,2
5092,D015212,2008,6774,2
5105,D015212,2008,6774,2
5106,D015212,2008,6774,2
5111,D015212,2012,4790,2
5130,D015212,2009,2212,2
5150,D015212,2008,144811,2
5151,D015212,2008,144811,2
5163,D015212,2008,6774,2
5173,D015212,2009,2212,2
5175,D015212,2012,3460,2
5179,D015212,2016,2776,2
5187,D015212,2010,4261,2
5196,D015212,2011,2768,2
5197,D015212,2011,2768,2
5199,D015212,2007,55054,2
5207,D015212,2010,781,2
5208,D015212,2012,1326,2
5209,D015212,2016,6794,2
5210,D015212,2016,6794,2
5211,D015212,2008,6774,2
5213,D015212,2008,6774,2
5214,D015212,2008,6774,2
5216,D015212,2016,5962,2
5217,D015212,2016,5962,2
5223,D015212,2008,6774,2
5224,D015212,2008,6774,2
5236,D015212,2008,6774,2
5241,D015212,2008,6774,2
5255,D015212,2010,781,2
5256,D015212,2010,781,2
5257,D015212,2010,781,2
5260,D015212,2010,781,2
5261,D015212,2010,781,2
5268,D015212,2008,6774,2
5272,D015212,2020,5269,2
5273,D015212,2020,5269,2
5275,D015212,2020,5269,2
5284,D015212,2009,2212,2
5300,D015212,2010,64170,2
5313,D015212,2008,6774,2
5315,D015212,2008,6774,2
5327,D015212,2011,11315,2
5346,D015212,2010,781,2
5348,D015212,2010,781,2
5350,D015212,2010,781,2
5361,D015212,2009,2212,2
5362,D015212,2009,2212,2
5364,D015212,2008,4485,2
5365,D015212,2008,4485,2
5366,D015212,2011,11315,2
5367,D015212,2016,2776,2
5368,D015212,2016,2776,2
5371,D015212,2008,6774,2
5406,D015212,2015,2581,2
5407,D015212,2015,2581,2
5408,D015212,2015,2581,2
5413,D015212,2010,7332,2
5414,D015212,2012,4790,2
5449,D015212,2010,4261,2
5462,D015212,2008,6774,2
5464,D015212,2012,5579,2
5465,D015212,2008,6774,2
5467,D015212,2015,5321,2
5468,D015212,2008,6774,2
5473,D015212,2011,2768,2
5476,D015212,2012,4790,2
5481,D015212,2012,4790,2
5494,D015212,2012,1326,2
5495,D015212,2012,4790,2
5506,D015212,2012,1326,2
5507,D015212,2012,1326,2
5509,D015212,2012,1326,2
5524,D015212,2012,1326,2
5531,D015212,2010,781,2
5536,D015212,2016,3554,2
5538,D015212,2016,2194,2
5540,D015212,2008,6774,2
5547,D015212,2012,4790,2
5569,D015212,2010,781,2
5583,D015212,2012,5579,2
5585,D015212,2010,3559,2
5586,D015212,2010,3559,2
5591,D015212,2011,11315,2
5592,D015212,2009,2212,2
5593,D015212,2009,2212,2
5596,D015212,2008,6774,2
5597,D015212,2008,6774,2
5607,D015212,2012,5579,2
5611,D015212,2008,6774,2
5617,D015212,2008,6774,2
5623,D015212,2008,4485,2
5641,D015212,2012,3117,2
5644,D015212,2011,2768,2
5645,D015212,2011,2768,2
5646,D015212,2011,2768,2
5648,D015212,2016,2917,2
5720,D015212,2007,149233,2
5721,D015212,2007,149233,2
5727,D015212,2015,51684,2
5730,D015212,2008,6774,2
5732,D015212,2008,6774,2
5734,D015212,2010,4261,2
5740,D015212,2008,6774,2
5741,D015212,2010,3559,2
5744,D015212,2011,2768,2
5770,D015212,2008,4485,2
5778,D015212,2009,2212,2
5787,D015212,2014,9223,2
5795,D015212,2008,6774,2
5797,D015212,2014,9223,2
5801,D015212,2009,2212,2
5818,D015212,2008,6774,2
5833,D015212,2015,5321,2
5834,D015212,2010,781,2
5836,D015212,2010,781,2
5837,D015212,2010,781,2
5860,D015212,2008,6774,2
5863,D015212,2011,4046,2
5868,D015212,2017,5336,2
5869,D015212,2017,5336,2
5871,D015212,2012,4790,2
5872,D015212,2010,781,2
5878,D015212,2017,5336,2
5896,D015212,2008,6774,2
5897,D015212,2008,6774,2
5898,D015212,2009,2212,2
5899,D015212,2009,2212,2
5914,D015212,2008,6774,2
5925,D015212,2010,781,2
5933,D015212,2010,781,2
5934,D015212,2008,6774,2
5966,D015212,2012,4790,2
5976,D015212,2016,55012,2
5978,D015212,2016,29796,2
5998,D015212,2012,5579,2
6009,D015212,2012,5579,2
6010,D015212,2012,5579,2
6011,D015212,2011,2768,2
6091,D015212,2015,2050,2
6092,D015212,2015,2050,2
6096,D015212,2010,8863,2
6121,D015212,2013,8854,2
6195,D015212,2008,6774,2
6196,D015212,2008,6774,2
6197,D015212,2008,6774,2
6199,D015212,2008,6774,2
6240,D015212,2012,114,2
6241,D015212,2011,11315,2
6249,D015212,2012,5579,2
6256,D015212,2012,5579,2
6257,D015212,2012,5579,2
6258,D015212,2012,5579,2
6259,D015212,2016,2776,2
6261,D015212,2012,5579,2
6263,D015212,2012,5579,2
6272,D015212,2015,3481,2
6303,D015212,2008,144811,2
6310,D015212,2012,864,2
6317,D015212,2020,5269,2
6318,D015212,2020,5269,2
6319,D015212,2016,2194,2
6323,D015212,2010,781,2
6344,D015212,2012,114,2
6346,D015212,2011,2768,2
6355,D015212,2011,2768,2
6357,D015212,2011,2768,2
